IUCR_Code,IUCR_cat,HOURLYTemp,ID-count
16,PROSTITUTION,49,48
16,PROSTITUTION,50,66
16,PROSTITUTION,51,25
16,PROSTITUTION,52,32
16,PROSTITUTION,53,30
16,PROSTITUTION,54,35
16,PROSTITUTION,55,48
16,PROSTITUTION,56,42
16,PROSTITUTION,57,52
16,PROSTITUTION,58,25
16,PROSTITUTION,59,34
16,PROSTITUTION,60,38
16,PROSTITUTION,61,50
16,PROSTITUTION,62,38
16,PROSTITUTION,63,53
16,PROSTITUTION,64,43
16,PROSTITUTION,65,87
16,PROSTITUTION,66,41
16,PROSTITUTION,67,54
16,PROSTITUTION,68,64
16,PROSTITUTION,69,59
16,PROSTITUTION,70,80
16,PROSTITUTION,71,67
16,PROSTITUTION,72,46
16,PROSTITUTION,73,32
16,PROSTITUTION,74,57
16,PROSTITUTION,75,34
16,PROSTITUTION,76,55
16,PROSTITUTION,77,32
16,PROSTITUTION,78,50
16,PROSTITUTION,79,38
16,PROSTITUTION,80,35
16,PROSTITUTION,81,30
16,PROSTITUTION,82,32
16,PROSTITUTION,83,9
16,PROSTITUTION,84,25
16,PROSTITUTION,85,8
16,PROSTITUTION,86,12
16,PROSTITUTION,87,3
16,PROSTITUTION,88,8
16,PROSTITUTION,89,2
16,PROSTITUTION,90,5
16,PROSTITUTION,91,1
17,SEX OFFENSE,-3,2
17,SEX OFFENSE,-2,1
17,SEX OFFENSE,-1,18
17,SEX OFFENSE,0,5
17,SEX OFFENSE,1,2
17,SEX OFFENSE,2,2
17,SEX OFFENSE,3,3
17,SEX OFFENSE,4,7
17,SEX OFFENSE,5,6
17,SEX OFFENSE,6,5
17,SEX OFFENSE,7,8
17,SEX OFFENSE,8,8
17,SEX OFFENSE,9,8
17,SEX OFFENSE,10,7
17,SEX OFFENSE,11,9
17,SEX OFFENSE,12,6
17,SEX OFFENSE,13,7
17,SEX OFFENSE,14,15
17,SEX OFFENSE,15,16
17,SEX OFFENSE,16,17
17,SEX OFFENSE,17,52
17,SEX OFFENSE,18,21
17,SEX OFFENSE,19,21
17,SEX OFFENSE,20,20
17,SEX OFFENSE,21,27
17,SEX OFFENSE,22,13
17,SEX OFFENSE,23,50
17,SEX OFFENSE,24,76
17,SEX OFFENSE,25,16
17,SEX OFFENSE,26,21
17,SEX OFFENSE,27,32
17,SEX OFFENSE,28,27
17,SEX OFFENSE,29,29
17,SEX OFFENSE,30,47
17,SEX OFFENSE,31,53
17,SEX OFFENSE,32,51
17,SEX OFFENSE,33,49
17,SEX OFFENSE,34,43
17,SEX OFFENSE,35,49
17,SEX OFFENSE,36,60
17,SEX OFFENSE,37,50
17,SEX OFFENSE,38,57
17,SEX OFFENSE,39,52
17,SEX OFFENSE,40,58
17,SEX OFFENSE,41,58
17,SEX OFFENSE,42,61
17,SEX OFFENSE,43,66
17,SEX OFFENSE,44,51
17,SEX OFFENSE,45,59
17,SEX OFFENSE,46,71
17,SEX OFFENSE,47,42
17,SEX OFFENSE,48,62
17,SEX OFFENSE,49,29
17,SEX OFFENSE,50,55
17,SEX OFFENSE,51,51
17,SEX OFFENSE,52,45
17,SEX OFFENSE,53,46
17,SEX OFFENSE,54,54
17,SEX OFFENSE,55,40
17,SEX OFFENSE,56,36
17,SEX OFFENSE,57,48
17,SEX OFFENSE,58,42
17,SEX OFFENSE,59,41
17,SEX OFFENSE,60,52
17,SEX OFFENSE,61,42
17,SEX OFFENSE,62,57
17,SEX OFFENSE,63,59
17,SEX OFFENSE,64,72
17,SEX OFFENSE,65,85
17,SEX OFFENSE,66,54
17,SEX OFFENSE,67,63
17,SEX OFFENSE,68,79
17,SEX OFFENSE,69,70
17,SEX OFFENSE,70,86
17,SEX OFFENSE,71,72
17,SEX OFFENSE,72,78
17,SEX OFFENSE,73,58
17,SEX OFFENSE,74,65
17,SEX OFFENSE,75,57
17,SEX OFFENSE,76,49
17,SEX OFFENSE,77,37
17,SEX OFFENSE,78,60
17,SEX OFFENSE,79,57
17,SEX OFFENSE,80,53
17,SEX OFFENSE,81,35
17,SEX OFFENSE,82,52
17,SEX OFFENSE,83,34
17,SEX OFFENSE,84,26
17,SEX OFFENSE,85,26
17,SEX OFFENSE,86,21
17,SEX OFFENSE,87,25
17,SEX OFFENSE,88,21
17,SEX OFFENSE,89,10
17,SEX OFFENSE,90,8
17,SEX OFFENSE,91,7
17,SEX OFFENSE,92,3
17,SEX OFFENSE,93,1
18,GAMBLING,5,1
18,GAMBLING,8,1
18,GAMBLING,11,3
18,GAMBLING,19,1
18,GAMBLING,20,1
18,GAMBLING,23,1
18,GAMBLING,24,1
18,GAMBLING,25,3
18,GAMBLING,26,2
18,GAMBLING,27,1
18,GAMBLING,30,1
18,GAMBLING,31,3
18,GAMBLING,32,5
18,GAMBLING,33,6
18,GAMBLING,34,1
18,GAMBLING,36,3
18,GAMBLING,37,3
18,GAMBLING,38,4
18,GAMBLING,39,2
18,GAMBLING,40,7
18,GAMBLING,41,2
18,GAMBLING,42,8
18,GAMBLING,43,6
18,GAMBLING,44,5
18,GAMBLING,45,5
18,GAMBLING,46,8
18,GAMBLING,47,6
18,GAMBLING,48,6
18,GAMBLING,49,7
18,GAMBLING,50,8
18,GAMBLING,51,8
18,GAMBLING,52,7
18,GAMBLING,53,9
18,GAMBLING,54,12
18,GAMBLING,55,8
18,GAMBLING,56,13
18,GAMBLING,57,12
18,GAMBLING,58,8
18,GAMBLING,59,12
18,GAMBLING,60,12
18,GAMBLING,61,10
18,GAMBLING,62,15
18,GAMBLING,63,20
18,GAMBLING,64,14
18,GAMBLING,65,15
18,GAMBLING,66,15
18,GAMBLING,67,17
18,GAMBLING,68,26
18,GAMBLING,69,21
18,GAMBLING,70,27
18,GAMBLING,71,23
18,GAMBLING,72,29
18,GAMBLING,73,18
18,GAMBLING,74,25
18,GAMBLING,75,22
18,GAMBLING,76,20
18,GAMBLING,77,17
18,GAMBLING,78,12
18,GAMBLING,79,28
18,GAMBLING,80,24
18,GAMBLING,81,16
18,GAMBLING,82,14
18,GAMBLING,83,9
18,GAMBLING,84,8
18,GAMBLING,85,9
18,GAMBLING,86,7
18,GAMBLING,87,8
18,GAMBLING,88,9
18,GAMBLING,89,6
18,GAMBLING,90,3
18,GAMBLING,91,4
19,OFFENSE INVOLVING CHILDREN,-10,1
19,OFFENSE INVOLVING CHILDREN,-7,1
19,OFFENSE INVOLVING CHILDREN,-5,2
19,OFFENSE INVOLVING CHILDREN,-4,2
19,OFFENSE INVOLVING CHILDREN,-3,6
19,OFFENSE INVOLVING CHILDREN,-2,4
19,OFFENSE INVOLVING CHILDREN,-1,80
19,OFFENSE INVOLVING CHILDREN,0,4
19,OFFENSE INVOLVING CHILDREN,1,13
19,OFFENSE INVOLVING CHILDREN,2,15
19,OFFENSE INVOLVING CHILDREN,3,16
19,OFFENSE INVOLVING CHILDREN,4,13
19,OFFENSE INVOLVING CHILDREN,5,13
19,OFFENSE INVOLVING CHILDREN,6,16
19,OFFENSE INVOLVING CHILDREN,7,13
19,OFFENSE INVOLVING CHILDREN,8,11
19,OFFENSE INVOLVING CHILDREN,9,15
19,OFFENSE INVOLVING CHILDREN,10,28
19,OFFENSE INVOLVING CHILDREN,11,21
19,OFFENSE INVOLVING CHILDREN,12,19
19,OFFENSE INVOLVING CHILDREN,13,20
19,OFFENSE INVOLVING CHILDREN,14,20
19,OFFENSE INVOLVING CHILDREN,15,25
19,OFFENSE INVOLVING CHILDREN,16,21
19,OFFENSE INVOLVING CHILDREN,17,138
19,OFFENSE INVOLVING CHILDREN,18,39
19,OFFENSE INVOLVING CHILDREN,19,44
19,OFFENSE INVOLVING CHILDREN,20,44
19,OFFENSE INVOLVING CHILDREN,21,41
19,OFFENSE INVOLVING CHILDREN,22,32
19,OFFENSE INVOLVING CHILDREN,23,140
19,OFFENSE INVOLVING CHILDREN,24,149
19,OFFENSE INVOLVING CHILDREN,25,54
19,OFFENSE INVOLVING CHILDREN,26,61
19,OFFENSE INVOLVING CHILDREN,27,56
19,OFFENSE INVOLVING CHILDREN,28,70
19,OFFENSE INVOLVING CHILDREN,29,84
19,OFFENSE INVOLVING CHILDREN,30,100
19,OFFENSE INVOLVING CHILDREN,31,97
19,OFFENSE INVOLVING CHILDREN,32,114
19,OFFENSE INVOLVING CHILDREN,33,109
19,OFFENSE INVOLVING CHILDREN,34,106
19,OFFENSE INVOLVING CHILDREN,35,100
19,OFFENSE INVOLVING CHILDREN,36,112
19,OFFENSE INVOLVING CHILDREN,37,122
19,OFFENSE INVOLVING CHILDREN,38,120
19,OFFENSE INVOLVING CHILDREN,39,96
19,OFFENSE INVOLVING CHILDREN,40,142
19,OFFENSE INVOLVING CHILDREN,41,106
19,OFFENSE INVOLVING CHILDREN,42,104
19,OFFENSE INVOLVING CHILDREN,43,96
19,OFFENSE INVOLVING CHILDREN,44,100
19,OFFENSE INVOLVING CHILDREN,45,107
19,OFFENSE INVOLVING CHILDREN,46,110
19,OFFENSE INVOLVING CHILDREN,47,91
19,OFFENSE INVOLVING CHILDREN,48,124
19,OFFENSE INVOLVING CHILDREN,49,86
19,OFFENSE INVOLVING CHILDREN,50,91
19,OFFENSE INVOLVING CHILDREN,51,69
19,OFFENSE INVOLVING CHILDREN,52,83
19,OFFENSE INVOLVING CHILDREN,53,79
19,OFFENSE INVOLVING CHILDREN,54,82
19,OFFENSE INVOLVING CHILDREN,55,90
19,OFFENSE INVOLVING CHILDREN,56,104
19,OFFENSE INVOLVING CHILDREN,57,97
19,OFFENSE INVOLVING CHILDREN,58,61
19,OFFENSE INVOLVING CHILDREN,59,103
19,OFFENSE INVOLVING CHILDREN,60,115
19,OFFENSE INVOLVING CHILDREN,61,69
19,OFFENSE INVOLVING CHILDREN,62,100
19,OFFENSE INVOLVING CHILDREN,63,83
19,OFFENSE INVOLVING CHILDREN,64,120
19,OFFENSE INVOLVING CHILDREN,65,126
19,OFFENSE INVOLVING CHILDREN,66,100
19,OFFENSE INVOLVING CHILDREN,67,115
19,OFFENSE INVOLVING CHILDREN,68,127
19,OFFENSE INVOLVING CHILDREN,69,111
19,OFFENSE INVOLVING CHILDREN,70,149
19,OFFENSE INVOLVING CHILDREN,71,150
19,OFFENSE INVOLVING CHILDREN,72,136
19,OFFENSE INVOLVING CHILDREN,73,105
19,OFFENSE INVOLVING CHILDREN,74,120
19,OFFENSE INVOLVING CHILDREN,75,123
19,OFFENSE INVOLVING CHILDREN,76,119
19,OFFENSE INVOLVING CHILDREN,77,111
19,OFFENSE INVOLVING CHILDREN,78,124
19,OFFENSE INVOLVING CHILDREN,79,91
19,OFFENSE INVOLVING CHILDREN,80,105
19,OFFENSE INVOLVING CHILDREN,81,102
19,OFFENSE INVOLVING CHILDREN,82,89
19,OFFENSE INVOLVING CHILDREN,83,59
19,OFFENSE INVOLVING CHILDREN,84,41
19,OFFENSE INVOLVING CHILDREN,85,44
19,OFFENSE INVOLVING CHILDREN,86,35
19,OFFENSE INVOLVING CHILDREN,87,30
19,OFFENSE INVOLVING CHILDREN,88,33
19,OFFENSE INVOLVING CHILDREN,89,17
19,OFFENSE INVOLVING CHILDREN,90,17
19,OFFENSE INVOLVING CHILDREN,91,13
19,OFFENSE INVOLVING CHILDREN,92,5
19,OFFENSE INVOLVING CHILDREN,93,7
19,OFFENSE INVOLVING CHILDREN,95,1
20,NARCOTICS,-8,1
20,NARCOTICS,-7,6
20,NARCOTICS,-6,8
20,NARCOTICS,-5,11
20,NARCOTICS,-4,18
20,NARCOTICS,-3,28
20,NARCOTICS,-2,22
20,NARCOTICS,-1,36
20,NARCOTICS,0,49
20,NARCOTICS,1,71
20,NARCOTICS,2,103
20,NARCOTICS,3,98
20,NARCOTICS,4,151
20,NARCOTICS,5,123
20,NARCOTICS,6,100
20,NARCOTICS,7,117
20,NARCOTICS,8,142
20,NARCOTICS,9,132
20,NARCOTICS,10,121
20,NARCOTICS,11,184
20,NARCOTICS,12,148
20,NARCOTICS,13,243
20,NARCOTICS,14,190
20,NARCOTICS,15,222
20,NARCOTICS,16,206
20,NARCOTICS,17,286
20,NARCOTICS,18,344
20,NARCOTICS,19,369
20,NARCOTICS,20,254
20,NARCOTICS,21,281
20,NARCOTICS,22,187
20,NARCOTICS,23,283
20,NARCOTICS,24,378
20,NARCOTICS,25,472
20,NARCOTICS,26,412
20,NARCOTICS,27,526
20,NARCOTICS,28,570
20,NARCOTICS,29,694
20,NARCOTICS,30,751
20,NARCOTICS,31,779
20,NARCOTICS,32,915
20,NARCOTICS,33,801
20,NARCOTICS,34,839
20,NARCOTICS,35,768
20,NARCOTICS,36,729
20,NARCOTICS,37,695
20,NARCOTICS,38,780
20,NARCOTICS,39,922
20,NARCOTICS,40,1001
20,NARCOTICS,41,810
20,NARCOTICS,42,731
20,NARCOTICS,43,841
20,NARCOTICS,44,771
20,NARCOTICS,45,773
20,NARCOTICS,46,768
20,NARCOTICS,47,815
20,NARCOTICS,48,783
20,NARCOTICS,49,659
20,NARCOTICS,50,857
20,NARCOTICS,51,603
20,NARCOTICS,52,777
20,NARCOTICS,53,643
20,NARCOTICS,54,599
20,NARCOTICS,55,685
20,NARCOTICS,56,740
20,NARCOTICS,57,887
20,NARCOTICS,58,621
20,NARCOTICS,59,711
20,NARCOTICS,60,799
20,NARCOTICS,61,692
20,NARCOTICS,62,716
20,NARCOTICS,63,779
20,NARCOTICS,64,739
20,NARCOTICS,65,902
20,NARCOTICS,66,776
20,NARCOTICS,67,860
20,NARCOTICS,68,973
20,NARCOTICS,69,905
20,NARCOTICS,70,1034
20,NARCOTICS,71,891
20,NARCOTICS,72,963
20,NARCOTICS,73,901
20,NARCOTICS,74,958
20,NARCOTICS,75,826
20,NARCOTICS,76,779
20,NARCOTICS,77,860
20,NARCOTICS,78,721
20,NARCOTICS,79,736
20,NARCOTICS,80,771
20,NARCOTICS,81,532
20,NARCOTICS,82,611
20,NARCOTICS,83,415
20,NARCOTICS,84,338
20,NARCOTICS,85,326
20,NARCOTICS,86,275
20,NARCOTICS,87,251
20,NARCOTICS,88,217
20,NARCOTICS,89,151
20,NARCOTICS,90,99
20,NARCOTICS,91,74
20,NARCOTICS,92,31
20,NARCOTICS,93,18
20,NARCOTICS,94,23
20,NARCOTICS,95,2
21,LIQUOR LAW VIOLATION,-5,1
21,LIQUOR LAW VIOLATION,-4,1
21,LIQUOR LAW VIOLATION,-1,1
21,LIQUOR LAW VIOLATION,0,1
21,LIQUOR LAW VIOLATION,1,1
21,LIQUOR LAW VIOLATION,2,3
21,LIQUOR LAW VIOLATION,3,1
21,LIQUOR LAW VIOLATION,5,1
21,LIQUOR LAW VIOLATION,7,4
21,LIQUOR LAW VIOLATION,9,3
21,LIQUOR LAW VIOLATION,11,3
21,LIQUOR LAW VIOLATION,13,6
21,LIQUOR LAW VIOLATION,14,1
21,LIQUOR LAW VIOLATION,15,3
21,LIQUOR LAW VIOLATION,16,5
21,LIQUOR LAW VIOLATION,17,3
21,LIQUOR LAW VIOLATION,19,4
21,LIQUOR LAW VIOLATION,20,4
21,LIQUOR LAW VIOLATION,21,6
21,LIQUOR LAW VIOLATION,22,1
21,LIQUOR LAW VIOLATION,23,6
21,LIQUOR LAW VIOLATION,24,13
21,LIQUOR LAW VIOLATION,25,3
21,LIQUOR LAW VIOLATION,26,11
21,LIQUOR LAW VIOLATION,27,20
21,LIQUOR LAW VIOLATION,28,11
21,LIQUOR LAW VIOLATION,29,6
21,LIQUOR LAW VIOLATION,30,11
21,LIQUOR LAW VIOLATION,31,13
21,LIQUOR LAW VIOLATION,32,10
21,LIQUOR LAW VIOLATION,33,7
21,LIQUOR LAW VIOLATION,34,17
21,LIQUOR LAW VIOLATION,35,10
21,LIQUOR LAW VIOLATION,36,11
21,LIQUOR LAW VIOLATION,37,10
21,LIQUOR LAW VIOLATION,38,17
21,LIQUOR LAW VIOLATION,39,7
21,LIQUOR LAW VIOLATION,40,14
21,LIQUOR LAW VIOLATION,41,6
21,LIQUOR LAW VIOLATION,42,9
21,LIQUOR LAW VIOLATION,43,3
21,LIQUOR LAW VIOLATION,44,9
21,LIQUOR LAW VIOLATION,45,17
21,LIQUOR LAW VIOLATION,46,7
21,LIQUOR LAW VIOLATION,47,13
21,LIQUOR LAW VIOLATION,48,9
21,LIQUOR LAW VIOLATION,49,12
21,LIQUOR LAW VIOLATION,50,9
21,LIQUOR LAW VIOLATION,51,8
21,LIQUOR LAW VIOLATION,52,7
21,LIQUOR LAW VIOLATION,53,8
21,LIQUOR LAW VIOLATION,54,10
21,LIQUOR LAW VIOLATION,55,13
21,LIQUOR LAW VIOLATION,56,9
21,LIQUOR LAW VIOLATION,57,18
21,LIQUOR LAW VIOLATION,58,5
21,LIQUOR LAW VIOLATION,59,8
21,LIQUOR LAW VIOLATION,60,11
21,LIQUOR LAW VIOLATION,61,10
21,LIQUOR LAW VIOLATION,62,13
21,LIQUOR LAW VIOLATION,63,20
21,LIQUOR LAW VIOLATION,64,22
21,LIQUOR LAW VIOLATION,65,10
21,LIQUOR LAW VIOLATION,66,9
21,LIQUOR LAW VIOLATION,67,9
21,LIQUOR LAW VIOLATION,68,22
21,LIQUOR LAW VIOLATION,69,17
21,LIQUOR LAW VIOLATION,70,25
21,LIQUOR LAW VIOLATION,71,12
21,LIQUOR LAW VIOLATION,72,13
21,LIQUOR LAW VIOLATION,73,14
21,LIQUOR LAW VIOLATION,74,15
21,LIQUOR LAW VIOLATION,75,9
21,LIQUOR LAW VIOLATION,76,10
21,LIQUOR LAW VIOLATION,77,18
21,LIQUOR LAW VIOLATION,78,12
21,LIQUOR LAW VIOLATION,79,10
21,LIQUOR LAW VIOLATION,80,10
21,LIQUOR LAW VIOLATION,81,7
21,LIQUOR LAW VIOLATION,82,7
21,LIQUOR LAW VIOLATION,83,6
21,LIQUOR LAW VIOLATION,84,2
21,LIQUOR LAW VIOLATION,85,2
21,LIQUOR LAW VIOLATION,86,8
21,LIQUOR LAW VIOLATION,87,1
21,LIQUOR LAW VIOLATION,88,2
21,LIQUOR LAW VIOLATION,89,2
21,LIQUOR LAW VIOLATION,91,2
22,OTHER OFFENSE,-10,1
22,OTHER OFFENSE,-9,2
22,OTHER OFFENSE,-8,8
22,OTHER OFFENSE,-7,10
22,OTHER OFFENSE,-6,17
22,OTHER OFFENSE,-5,22
22,OTHER OFFENSE,-4,13
22,OTHER OFFENSE,-3,24
22,OTHER OFFENSE,-2,47
22,OTHER OFFENSE,-1,53
22,OTHER OFFENSE,0,79
22,OTHER OFFENSE,1,101
22,OTHER OFFENSE,2,120
22,OTHER OFFENSE,3,132
22,OTHER OFFENSE,4,189
22,OTHER OFFENSE,5,116
22,OTHER OFFENSE,6,142
22,OTHER OFFENSE,7,166
22,OTHER OFFENSE,8,114
22,OTHER OFFENSE,9,144
22,OTHER OFFENSE,10,188
22,OTHER OFFENSE,11,153
22,OTHER OFFENSE,12,182
22,OTHER OFFENSE,13,253
22,OTHER OFFENSE,14,276
22,OTHER OFFENSE,15,205
22,OTHER OFFENSE,16,254
22,OTHER OFFENSE,17,312
22,OTHER OFFENSE,18,331
22,OTHER OFFENSE,19,406
22,OTHER OFFENSE,20,309
22,OTHER OFFENSE,21,339
22,OTHER OFFENSE,22,284
22,OTHER OFFENSE,23,343
22,OTHER OFFENSE,24,484
22,OTHER OFFENSE,25,496
22,OTHER OFFENSE,26,512
22,OTHER OFFENSE,27,591
22,OTHER OFFENSE,28,684
22,OTHER OFFENSE,29,697
22,OTHER OFFENSE,30,898
22,OTHER OFFENSE,31,872
22,OTHER OFFENSE,32,1067
22,OTHER OFFENSE,33,902
22,OTHER OFFENSE,34,914
22,OTHER OFFENSE,35,906
22,OTHER OFFENSE,36,915
22,OTHER OFFENSE,37,932
22,OTHER OFFENSE,38,920
22,OTHER OFFENSE,39,1072
22,OTHER OFFENSE,40,1118
22,OTHER OFFENSE,41,1000
22,OTHER OFFENSE,42,850
22,OTHER OFFENSE,43,959
22,OTHER OFFENSE,44,941
22,OTHER OFFENSE,45,980
22,OTHER OFFENSE,46,879
22,OTHER OFFENSE,47,970
22,OTHER OFFENSE,48,989
22,OTHER OFFENSE,49,797
22,OTHER OFFENSE,50,1032
22,OTHER OFFENSE,51,683
22,OTHER OFFENSE,52,810
22,OTHER OFFENSE,53,793
22,OTHER OFFENSE,54,760
22,OTHER OFFENSE,55,776
22,OTHER OFFENSE,56,853
22,OTHER OFFENSE,57,945
22,OTHER OFFENSE,58,696
22,OTHER OFFENSE,59,861
22,OTHER OFFENSE,60,978
22,OTHER OFFENSE,61,799
22,OTHER OFFENSE,62,940
22,OTHER OFFENSE,63,942
22,OTHER OFFENSE,64,902
22,OTHER OFFENSE,65,1063
22,OTHER OFFENSE,66,964
22,OTHER OFFENSE,67,1088
22,OTHER OFFENSE,68,1143
22,OTHER OFFENSE,69,1068
22,OTHER OFFENSE,70,1214
22,OTHER OFFENSE,71,1122
22,OTHER OFFENSE,72,1191
22,OTHER OFFENSE,73,1133
22,OTHER OFFENSE,74,1166
22,OTHER OFFENSE,75,969
22,OTHER OFFENSE,76,1011
22,OTHER OFFENSE,77,1002
22,OTHER OFFENSE,78,973
22,OTHER OFFENSE,79,883
22,OTHER OFFENSE,80,1019
22,OTHER OFFENSE,81,733
22,OTHER OFFENSE,82,877
22,OTHER OFFENSE,83,484
22,OTHER OFFENSE,84,486
22,OTHER OFFENSE,85,468
22,OTHER OFFENSE,86,378
22,OTHER OFFENSE,87,321
22,OTHER OFFENSE,88,277
22,OTHER OFFENSE,89,192
22,OTHER OFFENSE,90,141
22,OTHER OFFENSE,91,90
22,OTHER OFFENSE,92,58
22,OTHER OFFENSE,93,13
22,OTHER OFFENSE,94,8
22,OTHER OFFENSE,95,2
